Ruta,Etiqueta,predictions
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/332.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/333.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/334.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/335.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/336.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/337.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/338.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/339.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/340.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/341.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/342.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/343.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/344.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/345.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/346.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/347.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/348.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/349.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/350.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/351.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/352.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/353.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/354.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/355.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/356.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/357.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/358.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/359.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/360.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/361.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/362.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/363.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/364.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/365.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/366.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/367.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/368.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/369.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/370.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/371.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/372.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/373.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/374.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/375.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/376.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/377.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/378.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/379.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/380.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/381.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/382.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/383.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/384.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/385.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/386.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/387.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/388.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/389.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/390.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/391.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/392.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/393.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/394.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/395.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/396.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/397.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/398.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/399.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/400.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/401.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/402.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/403.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/404.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/405.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/406.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/407.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/408.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/409.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/410.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/411.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/412.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/413.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/414.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/415.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/416.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/417.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/418.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/419.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/420.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/421.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/422.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/423.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/424.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/425.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/426.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/427.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/428.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/429.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/430.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/431.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/432.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/433.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/434.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/435.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/436.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/437.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/438.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/439.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/440.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/441.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/442.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/443.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/444.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/445.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/446.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/447.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/448.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/449.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/450.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/451.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/452.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/453.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/454.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/455.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/456.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/457.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/458.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/459.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/460.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/461.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/462.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/463.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/464.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/465.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/466.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/467.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/468.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/469.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/470.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/471.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/472.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/473.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/474.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/475.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/476.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/477.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/478.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/479.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/480.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/481.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/482.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/483.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/484.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/485.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/486.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/487.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/488.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/489.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/490.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/491.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/492.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/493.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/494.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/495.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/496.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/497.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/498.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/499.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/500.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/501.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/502.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/503.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/504.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/505.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/506.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/507.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/508.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/509.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/510.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/511.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/512.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/513.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/514.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/515.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/516.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/517.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/518.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/519.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/520.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/521.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/522.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/523.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/524.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/525.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/526.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/527.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/528.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/529.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/530.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/531.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/532.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/533.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/534.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/535.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/536.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/537.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/538.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/539.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/540.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/541.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/542.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/543.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/544.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/545.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/546.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/547.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/548.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/549.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/550.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/551.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/552.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/553.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/554.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/555.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/556.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/557.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/558.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/559.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/560.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/561.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/562.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/563.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/564.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/565.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/566.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/567.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/568.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/569.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/570.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/571.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/572.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/573.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/574.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/575.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/576.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/577.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/578.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/579.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/580.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/581.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/582.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/583.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/584.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/585.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/586.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/587.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/588.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/589.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/590.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/591.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/592.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/593.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/594.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/595.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/596.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/597.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/598.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/599.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/600.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/601.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/602.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/603.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/604.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/605.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/606.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/607.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/608.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/609.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/610.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/611.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/612.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/613.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/614.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/615.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/616.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/617.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/618.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/619.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/620.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/621.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/622.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/623.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/624.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/625.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/626.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/627.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/628.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/629.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/630.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/631.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/632.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/633.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/634.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/635.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/636.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/637.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/638.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/639.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/640.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/641.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/642.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/643.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/644.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/645.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/646.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/647.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/648.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/649.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/650.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/651.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/652.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/653.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/654.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/655.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/656.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/657.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/658.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/659.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/660.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/661.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/662.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/663.wav,,1
